open,news_size,year,month,day,news0,news1,news2,news3,news4,news5,news6,news7,news8,news9,news10,news11,news12,news13,news14,news15,news16,news17,news18,news19,shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15,shift16,shift17,shift18,shift19,shift20,shift21,shift22,shift23,shift24,shift25,shift26,shift27,shift28,shift29,shift30,shift31,shift32,shift33,shift34,shift35,shift36,shift37,shift38,shift39,shift40,shift41,shift42,shift43,shift44,shift45,shift46,shift47,shift48,shift49,shift50,shift51,shift52,shift53,shift54,shift55,shift56,shift57,shift58,shift59,shift60,shift61,shift62,shift63,shift64,shift65
2341.11,20,2018,11,28,0.0209847562454425,0.3772727979101228,0.1734435864508613,-0.1845090335205933,-0.0083659943511109,-0.0381112302346175,0.2874708048118018,-0.0089696172178526,0.0209847562454425,-0.0293629649044186,-0.1294949292313864,0.0209847562454425,-0.3364841111324463,0.0969470441127381,0.0209847562454425,0.2775822886369928,-0.2051077355483458,0.0209847562454425,0.1519156059709165,0.0560418347784624,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45,2467.95,2445.8499999999995,2467.95,2423.75,2445.35,2432.76,2426.41
2387.45,20,2018,11,29,0.0426694980445728,0.0209847562454425,-0.0297309300009529,0.0447945633494407,0.2012190507113617,0.1619785553772323,-0.4798546223906147,0.0999426955664205,0.2039682937740231,-0.2636380678858206,-0.049846258531789,0.2355170128460238,0.2216629823963101,0.0209847562454425,0.1519156059709165,0.0209847562454425,-0.2225478500336846,-0.3276842426890828,0.2865008500675602,0.0165765750710489,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45,2467.95,2445.8499999999995,2467.95,2423.75,2445.35,2432.76
2394.54,20,2018,11,30,0.1153296673948379,0.1016491755866803,-0.1892597015512436,-0.1144591753830442,0.0209847562454425,0.0209847562454425,0.0269160497302285,0.0209847562454425,-0.0702794222224242,0.1026882682530751,0.2056713734026467,0.0657697261617929,0.124920745227138,-0.0216774606313085,0.1922176485921653,0.0668318986649053,-0.2523026504364223,0.1602354111750197,-0.3988702274783335,0.0766263836726612,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45,2467.95,2445.8499999999995,2467.95,2423.75,2445.35
2390.994999999999,4,2018,12,1,-0.1244045216680368,-0.3110165339064907,0.0383740456756764,-0.0732218265052392,0.1875179526769517,0.2147942504496647,0.2038423946797185,-0.0094264496161977,0.0677491057425161,-0.0911649089164375,0.0478682269374533,0.0209847562454425,0.0175252327315709,0.1932724981703867,0.1676106925223542,-0.2224970249785798,-0.1868408723906112,0.0209847562454425,0.0668318986649053,-0.0234316714196326,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45,2467.95,2445.8499999999995,2467.95,2423.75
2394.54,3,2018,12,2,0.0068997372931386,0.0981049633725408,0.0209847562454425,0.2052472946636041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45,2467.95,2445.8499999999995,2467.95
2405.18,20,2018,12,3,-0.0011496532346636,-0.0051406045951271,-0.5642903947734333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45,2467.95,2445.8499999999995
2440.63,20,2018,12,4,0.5808348156394977,-0.0105220079301994,0.4974419060887713,0.2171184354195315,0.04598263432785,-0.0288413608835016,0.2111615993520797,-0.646122814222944,0.0598384326770069,0.0347375792554615,-0.2277314544919031,0.1768571188486828,0.0642584949386792,-0.0655261798429555,-0.2369196508046773,-0.0242382185125113,0.0614186617270414,0.0176264011386212,0.1275503373111442,-0.0887810710920165,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45,2467.95
2425.02,20,2018,12,5,0.0510272693007804,-0.0234316714196326,0.0425634268681543,0.0209847562454425,0.0209847562454425,0.0044873169720892,0.0598384326770069,0.0307792412531983,-0.0444281006562994,0.3758730161416792,-0.0073763145827778,0.2657488182265921,0.0924867873009727,0.0209847562454425,0.0269160497302285,-0.3200968085820521,0.0934244797260089,0.1892234050062735,0.0269160497302285,0.0325334404286682,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65,2481.45
2438.79,20,2018,12,6,0.0278332568078393,-0.2204455691716241,-0.0911649089164375,0.2525743096146937,0.0209847562454425,-0.0994368339147325,0.0269160497302285,0.2087410824520855,0.0509318581658913,-0.2919347851717502,-0.1232506131898617,-0.2467141358124332,-0.0792550079641155,0.0355469637282447,0.2384251000492185,0.0269160497302285,0.3703601328020859,0.0209847562454425,-0.4574115073856767,0.3718222590587784,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45,2475.65
2415.04,40,2018,12,7,0.0902337706823576,-0.0911649089164375,0.275902111695218,0.1519156059709165,-0.1699714484478731,-0.1052036532538024,0.1051483260366383,0.0541947280966722,-0.1202586989106621,0.0706426886328342,-0.0208826372643319,-0.083440060255265,0.0209847562454425,-0.1622876748994899,0.1379546947466264,0.2309481077391975,-0.139893266633291,0.1737317127777001,-0.0309453814141309,-0.0477984144062628,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54,2451.45
2426.9149999999995,4,2018,12,8,-0.0902477018388267,-0.0459890966227187,0.2616957775727963,-0.2505431484351588,-0.1476481962963685,-0.1661837395221037,0.1931436283973466,0.1925250335651,0.0316964483308091,0.0209847562454425,-0.3082342216124801,-0.2224970249785798,-0.0374580798765937,-0.2520751844728732,0.1041775662973715,0.3179498531213195,-0.0282632714023903,0.3977349737129294,0.0808064560272582,0.0209847562454425,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28,2492.54
2415.04,3,2018,12,9,0.0209847562454425,0.0432888639389559,0.0677491057425161,0.0209847562454425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41,2458.28
2426.4,20,2018,12,10,0.2621382810233806,0.0333954193299719,0.210169709730229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28,2475.41
2397.71,40,2018,12,11,0.0952042320583961,0.0278332568078393,0.0094916583847245,0.2525044239465116,0.227558999160463,-0.0841132289020357,0.0668318986649053,0.0751298085247667,0.3045771275961829,-0.2505431484351588,-0.0834921794921584,0.024813768868168,0.0510133662455872,0.1931436283973466,0.0209847562454425,0.1344746193388797,0.106179339445054,0.0219019633230533,-0.2643644184883542,0.0651357623107134,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95,2458.28
2392.84,20,2018,12,12,0.0082172056843237,0.0950119975978602,-0.2648106092092491,-0.2187494328174322,-0.0581318895936614,-0.0872187932331284,0.2587303560986413,-0.2224970249785798,0.0163163760062292,0.0056154086679881,0.5861105056412051,0.018882475383382,0.0209847562454425,0.0209847562454425,0.2591582073429129,0.0202593796305173,-0.0814700089384697,0.2657488182265921,-0.0332980082620908,-0.0822433156616818,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63,2449.95
2368.3,20,2018,12,13,0.0383740456756764,0.2916513115603946,0.1519156059709165,-0.2459851389580739,0.0491648551783974,0.0209847562454425,-0.0750260949221222,-0.2187494328174322,0.1578468994557025,-0.3296686530213217,0.0054101034761678,0.0269160497302285,0.1969208656696318,-0.1304807999687093,0.2115832515809759,-0.0185817694484844,-0.0303941094064965,-0.1800071718752078,-0.1095702535523845,-0.1437551287593057,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78,2459.63
2376.87,20,2018,12,14,-0.2236256501118582,0.0645304616096664,-0.2118473795933794,0.0351329299327154,-0.0713204755302882,-0.0355203755389676,-0.0540498877529248,-0.0099724162010866,0.0513287607408496,0.0525157931826728,-0.1315972100934468,0.0928253991794662,-0.2204455691716241,0.0238962940637326,-0.0192570939117739,0.2769722417073283,0.3660250228607734,0.0480769691929515,0.018882475383382,0.1914474920431547,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03,2445.78
2372.584999999999,3,2018,12,15,0.1068808633737368,-0.052773426431151,-0.1943360146329482,0.0509318581658913,-0.1584867009703915,0.2399079778944202,0.4024545828452008,0.0088033577095346,0.0219019633230533,0.0818741678483553,-0.0327614398566989,-0.0841132289020357,0.210169709730229,-0.4902773374980336,0.0209847562454425,-0.0202508701426646,-0.2187494328174322,0.0269160497302285,0.0209847562454425,0.0252199133760365,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68,2386.03
2376.87,2,2018,12,16,-0.3051133808389777,-0.3717379522123536,0.0677491057425161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855,2371.68
2363.55,40,2018,12,17,-0.0746126177436783,0.0209847562454425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.87,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68,2378.855
2353.75,20,2018,12,18,0.0801395114907184,0.0269160497302285,0.0057914444449344,0.1170162997753428,0.0567768167299552,-0.1202586989106621,-0.0647721993210896,-0.1584867009703915,-0.0772517690150742,-0.0380083410898494,-0.1431798289175514,-0.0285064918394625,0.1153296673948379,0.0209847562454425,-0.316985958077949,0.0209847562454425,0.04598263432785,-0.1228450771324505,0.0081754687458665,0.0684829648250355,2363.55,2376.87,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53,2371.68
2347.28,40,2018,12,19,0.0209847562454425,0.1436152423113899,-0.1689113014584806,-0.0300665829922199,0.0192886198912506,0.1335762282060221,0.0668318986649053,0.0367105347379843,-0.2224970249785798,-0.1398952571177107,0.3738079624372908,0.0209847562454425,0.0930566932941043,0.1849754949020599,-0.2128181393326462,-0.2302402884099956,0.0286892853886844,0.1056389862891193,-0.0605975825992326,-0.0255227041057514,2353.75,2363.55,2376.87,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35,2405.53
2348.79,20,2018,12,20,0.0209847562454425,0.0033613478962824,0.1519156059709165,0.018882475383382,0.0269160497302285,0.018882475383382,-0.2365626702570385,0.1347778987052448,-0.1836214652127537,0.0033613478962824,0.1852329607798428,0.1163220739292108,0.2554705361158737,0.0634676404084439,-0.2346475717283417,-0.1492206184426069,0.2110869168078399,0.1748389809163068,-0.233715466146658,0.2786033200527772,2347.28,2353.75,2363.55,2376.87,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45,2387.35
2351.98,20,2018,12,21,0.2657488182265921,0.0269160497302285,0.153599153064712,0.0677491057425161,-0.0220221736501454,-0.1641033595341316,-0.0772517690150742,0.1524013070544049,0.0209847562454425,0.1909067883868459,-0.0175494752712591,-0.247652001707089,0.0209847562454425,0.0225200808085672,0.0209847562454425,0.1519156059709165,0.1660781352348728,0.0452800337176003,0.0209847562454425,0.2374167264427517,2348.79,2347.28,2353.75,2363.55,2376.87,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97,2422.45
2350.3849999999998,3,2018,12,22,-0.3455058082027743,-0.1543154676463378,-0.3570435184985513,0.0869801096896458,0.0225200808085672,0.1849742747725609,0.0209677347623952,-0.4290786146504106,-0.0772517690150742,0.0525157931826728,-0.0381112302346175,-0.0992723597690164,-0.0748380908652107,-0.1052036532538024,-0.2224970249785798,-0.0763345619374634,-0.1586883943286764,0.1519156059709165,0.1742390473746074,-0.3182517641883245,2351.98,2348.79,2347.28,2353.75,2363.55,2376.87,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06,2408.97
2351.98,4,2018,12,23,0.0209847562454425,-0.0090906495079257,0.1366352294485879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.3849999999998,2351.98,2348.79,2347.28,2353.75,2363.55,2376.87,2372.584999999999,2376.87,2368.3,2392.84,2397.71,2426.4,2415.04,2426.9149999999995,2415.04,2438.79,2425.02,2440.63,2405.18,2394.54,2390.994999999999,2394.54,2387.45,2341.11,2311.17,2344.38,2368.39,2363.2649999999994,2368.39,2358.14,2339.29,2371.71,2375.21,2384.76,2383.595,2384.76,2382.43,2368.89,2388.27,2407.97,2431.85,2439.0399999999995,2431.85,2446.23,2411.46,2381.38,2364.36,2364.36,2358.65,2364.36,2352.94,2306.18,2311.54,2290.53,2328.82,2325.9249999999997,2328.82,2323.03,2311.28,2302.84,2347.29,2381.06,2395.0149999999994,2381.06
