DATE,OPEN
2009-10-08,1226.44
2009-10-09,1278.54
2009-10-12,1308.14
2009-10-13,1357.43
2009-10-14,1320.9
2009-10-15,1362.88
2009-10-16,1341.68
2009-10-19,1317.09
2009-10-20,1365.24
2009-10-21,1361.75
2009-10-22,1372.95
2009-10-23,1359.48
2009-10-26,1365.05
2009-10-27,1358.31
2009-10-28,1333.32
2009-10-29,1253.35
2009-10-30,1291.99
2009-11-02,1237.06
2009-11-03,1266.3
2009-11-05,1218.43
2009-11-06,1258.5
2009-11-09,1241.92
2009-11-10,1304.63
2009-11-11,1322.8
2009-11-12,1316.17
2009-11-13,1315.86
2009-11-16,1311.1
2009-11-17,1365.18
2009-11-18,1353.9
2009-11-19,1371.82
2009-11-20,1335.54
2009-11-23,1334.16
2009-11-24,1353.5
2009-11-25,1331.17
2009-11-26,1311.95
2009-11-27,1268.87
2009-11-30,1286.11
2009-12-01,1284.99
2009-12-02,1319.36
2009-12-03,1325.76
2009-12-04,1310.62
2009-12-07,1342.58
2009-12-08,1322.09
2009-12-09,1310.96
2009-12-10,1302.36
2009-12-11,1304.61
2009-12-14,1301.51
2009-12-15,1317.76
2009-12-16,1332.29
2009-12-17,1388.59
2009-12-18,1360.48
2009-12-21,1368.72
2009-12-22,1377.93
2009-12-23,1366.21
2009-12-24,1366.78
2009-12-25,1351.24
2009-12-28,1357.11
2009-12-29,1361.64
2009-12-30,1368.51
2009-12-31,1362.01
2010-01-11,1370.3
2010-01-12,1444.78
2010-01-13,1427.62
2010-01-14,1435.01
2010-01-15,1455.47
2010-01-18,1452.67
2010-01-19,1479.52
2010-01-20,1484.03
2010-01-21,1461.23
2010-01-22,1435.9
2010-01-25,1410.37
2010-01-26,1415.81
2010-01-27,1384.79
2010-01-28,1391.25
2010-01-29,1406.46
2010-02-01,1419.42
2010-02-02,1417.0
2010-02-03,1436.63
2010-02-04,1431.08
2010-02-05,1395.86
2010-02-08,1355.64
2010-02-09,1322.24
2010-02-10,1338.16
2010-02-11,1327.24
2010-02-12,1329.37
2010-02-15,1304.88
2010-02-16,1319.22
2010-02-17,1361.49
2010-02-18,1354.07
2010-02-19,1338.77
2010-02-24,1353.75
2010-02-25,1334.33
2010-02-26,1306.5
2010-02-27,1323.72
2010-03-01,1332.97
2010-03-02,1356.27
2010-03-03,1368.09
2010-03-04,1379.32
2010-03-05,1384.44
2010-03-09,1414.34
2010-03-10,1412.1
2010-03-11,1402.35
2010-03-12,1395.91
2010-03-15,1415.68
2010-03-16,1400.25
2010-03-17,1420.76
2010-03-18,1435.23
2010-03-19,1433.45
2010-03-22,1421.0
2010-03-23,1417.85
2010-03-24,1410.61
2010-03-25,1404.76
2010-03-26,1406.71
2010-03-29,1415.54
2010-03-30,1440.2
2010-03-31,1443.82
2010-04-01,1450.16
2010-04-02,1479.73
2010-04-05,1480.46
2010-04-06,1487.51
2010-04-07,1498.64
2010-04-08,1478.41
2010-04-09,1476.59
2010-04-12,1496.88
2010-04-13,1502.64
2010-04-14,1499.36
2010-04-15,1526.61
2010-04-16,1530.92
2010-04-19,1494.98
2010-04-20,1459.18
2010-04-21,1473.92
2010-04-22,1465.87
2010-04-23,1443.36
2010-04-26,1467.64
2010-04-27,1484.19
2010-04-28,1462.7
2010-04-29,1430.81
2010-04-30,1455.12
2010-05-04,1436.04
2010-05-05,1393.07
2010-05-06,1378.43
2010-05-07,1365.09
2010-05-11,1289.28
2010-05-12,1334.03
2010-05-13,1391.94
2010-05-14,1378.69
2010-05-17,1351.92
2010-05-18,1357.51
2010-05-19,1362.25
2010-05-20,1320.9
2010-05-21,1264.06
2010-05-24,1264.83
2010-05-25,1269.1
2010-05-26,1198.18
2010-05-27,1265.18
2010-05-28,1306.47
2010-05-31,1309.08
2010-06-01,1332.62
2010-06-02,1325.47
2010-06-03,1341.41
2010-06-04,1350.46
2010-06-07,1333.49
2010-06-08,1322.0
2010-06-09,1301.41
2010-06-10,1315.15
2010-06-11,1340.09
2010-06-15,1336.14
2010-06-16,1371.31
2010-06-17,1369.58
2010-06-18,1356.18
2010-06-21,1367.75
2010-06-22,1405.12
2010-06-23,1388.24
2010-06-24,1377.97
2010-06-25,1363.15
2010-06-28,1347.58
2010-06-29,1363.4
2010-06-30,1323.29
2010-07-01,1309.31
2010-07-02,1255.18
2010-07-05,1288.05
2010-07-06,1292.2
2010-07-07,1327.63
2010-07-08,1327.77
2010-07-09,1320.68
2010-07-12,1324.17
2010-07-13,1344.57
2010-07-14,1367.91
2010-07-15,1358.59
2010-07-16,1340.22
2010-07-19,1327.55
2010-07-20,1336.63
2010-07-21,1328.85
2010-07-22,1354.83
2010-07-23,1381.35
2010-07-26,1380.88
2010-07-27,1396.92
2010-07-28,1401.56
2010-07-29,1394.89
2010-07-30,1418.3
2010-08-02,1397.15
2010-08-03,1429.36
2010-08-04,1412.25
2010-08-05,1418.18
2010-08-06,1414.65
2010-08-09,1403.09
2010-08-10,1419.2
2010-08-11,1397.65
2010-08-12,1376.88
2010-08-13,1375.54
2010-08-16,1371.46
2010-08-17,1373.22
2010-08-18,1391.47
2010-08-19,1386.79
2010-08-20,1375.11
2010-08-23,1366.32
2010-08-24,1366.68
2010-08-25,1339.82
2010-08-26,1334.8
2010-08-27,1356.25
2010-08-30,1366.5
2010-08-31,1370.77
2010-09-01,1368.93
2010-09-02,1394.56
2010-09-03,1401.83
2010-09-06,1410.17
2010-09-07,1408.6
2010-09-08,1398.38
2010-09-09,1422.09
2010-09-10,1437.45
2010-09-13,1433.89
2010-09-14,1441.58
2010-09-15,1433.22
2010-09-16,1436.02
2010-09-17,1431.09
2010-09-20,1417.72
2010-09-21,1426.84
2010-09-22,1433.9
2010-09-23,1431.21
2010-09-24,1430.12
2010-09-27,1436.07
2010-09-28,1418.67
2010-09-29,1410.11
2010-09-30,1419.18
2010-10-01,1440.3
2010-10-04,1455.63
2010-10-05,1465.09
2010-10-06,1474.15
2010-10-07,1475.19
2010-10-08,1468.25
2010-10-11,1464.67
2010-10-12,1482.07
2010-10-13,1477.8
2010-10-14,1493.21
2010-10-15,1489.04
2010-10-18,1491.46
2010-10-19,1500.65
2010-10-20,1490.49
2010-10-21,1493.49
2010-10-22,1528.0
2010-10-25,1519.35
2010-10-26,1528.12
2010-10-27,1524.83
2010-10-28,1507.05
2010-10-29,1506.5
2010-11-01,1523.4
2010-11-02,1533.7
2010-11-03,1537.29
2010-11-08,1540.11
2010-11-09,1568.26
2010-11-10,1594.7
2010-11-11,1574.68
2010-11-12,1556.37
2010-11-13,1548.96
2010-11-15,1541.1
2010-11-16,1556.18
2010-11-17,1526.64
2010-11-18,1533.92
2010-11-19,1552.21
2010-11-22,1556.8
2010-11-23,1550.42
2010-11-24,1537.67
2010-11-25,1561.97
2010-11-26,1571.31
2010-11-29,1566.47
2010-11-30,1554.67
2010-12-01,1565.6
2010-12-02,1601.78
2010-12-03,1632.32
2010-12-06,1649.56
2010-12-07,1672.99
2010-12-08,1676.41
2010-12-09,1650.36
2010-12-10,1660.62
2010-12-13,1656.51
2010-12-14,1662.51
2010-12-15,1666.12
2010-12-16,1670.26
2010-12-17,1660.22
2010-12-20,1666.84
2010-12-21,1663.29
2010-12-22,1673.84
2010-12-23,1682.74
2010-12-24,1684.52
2010-12-27,1675.81
2010-12-28,1663.55
2010-12-29,1664.86
2010-12-30,1677.68
2011-01-11,1688.0
2011-01-12,1714.04
2011-01-13,1759.46
2011-01-14,1749.75
2011-01-17,1745.15
2011-01-18,1771.69
2011-01-19,1765.3
2011-01-20,1764.31
2011-01-21,1733.89
2011-01-24,1747.39
2011-01-25,1720.7
2011-01-26,1716.24
2011-01-27,1746.55
2011-01-28,1751.47
2011-01-31,1734.93
2011-02-01,1723.45
2011-02-02,1755.95
2011-02-03,1765.43
2011-02-04,1749.78
2011-02-07,1766.53
2011-02-08,1767.31
2011-02-09,1729.53
2011-02-10,1723.32
2011-02-11,1676.77
2011-02-14,1714.09
2011-02-15,1708.45
2011-02-16,1695.98
2011-02-17,1707.14
2011-02-18,1692.95
2011-02-21,1690.09
2011-02-22,1712.63
2011-02-24,1700.98
2011-02-25,1715.2
2011-02-28,1747.72
2011-03-01,1777.84
2011-03-02,1758.44
2011-03-03,1765.38
2011-03-04,1772.83
2011-03-05,1764.96
2011-03-09,1780.63
2011-03-10,1779.14
2011-03-11,1731.8
2011-03-14,1719.95
2011-03-15,1726.78
2011-03-16,1700.69
2011-03-17,1705.2
2011-03-18,1737.66
2011-03-21,1747.32
2011-03-22,1753.18
2011-03-23,1741.25
2011-03-24,1770.58
2011-03-25,1795.4
2011-03-28,1807.53
2011-03-29,1810.74
2011-03-30,1788.17
2011-03-31,1815.6
2011-04-01,1813.59
2011-04-04,1843.43
2011-04-05,1852.06
2011-04-06,1848.21
2011-04-07,1859.99
2011-04-08,1844.33
2011-04-11,1855.97
2011-04-12,1845.78
2011-04-13,1799.94
2011-04-14,1809.83
2011-04-15,1781.5
2011-04-18,1780.36
2011-04-19,1714.08
2011-04-20,1755.63
2011-04-21,1783.59
2011-04-22,1780.6
2011-04-25,1793.96
2011-04-26,1769.94
2011-04-27,1766.28
2011-04-28,1745.87
2011-04-29,1749.01
2011-05-03,1741.82
2011-05-04,1691.45
2011-05-05,1657.55
2011-05-06,1644.92
2011-05-10,1680.91
2011-05-11,1678.27
2011-05-12,1654.77
2011-05-13,1630.79
2011-05-16,1632.12
2011-05-17,1623.05
2011-05-18,1608.67
2011-05-19,1627.03
2011-05-20,1630.74
2011-05-23,1603.97
2011-05-24,1573.39
2011-05-25,1598.81
2011-05-26,1614.86
2011-05-27,1606.27
2011-05-30,1638.06
2011-05-31,1644.99
2011-06-01,1666.84
2011-06-02,1650.59
2011-06-03,1658.36
2011-06-06,1633.02
2011-06-07,1633.49
2011-06-08,1662.62
2011-06-09,1664.82
2011-06-10,1692.28
2011-06-14,1683.96
2011-06-15,1681.66
2011-06-16,1678.82
2011-06-17,1671.1
2011-06-20,1645.82
2011-06-21,1626.18
2011-06-22,1635.4
2011-06-23,1639.94
2011-06-24,1607.97
2011-06-27,1633.97
2011-06-28,1626.95
2011-06-29,1651.51
2011-06-30,1659.98
2011-07-01,1666.53
2011-07-04,1698.1
2011-07-05,1706.14
2011-07-06,1710.01
2011-07-07,1705.43
2011-07-08,1740.47
2011-07-11,1724.57
2011-07-12,1701.44
2011-07-13,1705.92
2011-07-14,1714.19
2011-07-15,1715.49
2011-07-18,1714.6
2011-07-19,1687.71
2011-07-20,1700.19
2011-07-21,1701.48
2011-07-22,1729.01
2011-07-25,1728.82
2011-07-26,1726.93
2011-07-27,1722.12
2011-07-28,1706.27
2011-07-29,1720.37
2011-08-01,1705.22
2011-08-02,1725.11
2011-08-03,1712.91
2011-08-04,1655.36
2011-08-05,1620.51
2011-08-08,1586.95
2011-08-09,1499.14
2011-08-10,1497.86
2011-08-11,1431.43
2011-08-12,1438.93
2011-08-15,1470.67
2011-08-16,1510.66
2011-08-17,1481.19
2011-08-18,1509.02
2011-08-19,1452.82
2011-08-22,1437.9
2011-08-23,1444.0
2011-08-24,1444.21
2011-08-25,1461.64
2011-08-26,1442.54
2011-08-29,1458.82
2011-08-30,1512.35
2011-08-31,1514.11
2011-09-01,1546.05
2011-09-02,1549.62
2011-09-05,1515.83
2011-09-06,1492.83
2011-09-07,1499.7
2011-09-08,1546.56
2011-09-09,1556.41
2011-09-12,1518.13
2011-09-13,1493.18
2011-09-14,1498.16
2011-09-15,1504.92
2011-09-16,1525.28
2011-09-19,1511.48
2011-09-20,1493.19
2011-09-21,1519.95
2011-09-22,1506.93
2011-09-23,1389.43
2011-09-26,1327.19
2011-09-27,1346.9
2011-09-28,1380.24
2011-09-29,1377.85
2011-09-30,1407.71
2011-10-03,1366.45
2011-10-04,1344.66
2011-10-05,1268.0
2011-10-06,1266.12
2011-10-07,1318.31
2011-10-10,1351.42
2011-10-11,1380.84
2011-10-12,1364.06
2011-10-13,1396.5
2011-10-14,1388.77
2011-10-17,1431.92
2011-10-18,1403.05
2011-10-19,1425.3
2011-10-20,1420.2
2011-10-21,1418.86
2011-10-24,1447.63
2011-10-25,1482.81
2011-10-26,1462.16
2011-10-27,1499.81
2011-10-28,1525.55
2011-10-31,1526.22
2011-11-01,1498.56
2011-11-02,1456.29
2011-11-03,1488.69
2011-11-07,1501.2
2011-11-08,1521.01
2011-11-09,1520.93
2011-11-10,1470.78
2011-11-11,1489.59
2011-11-14,1484.97
2011-11-15,1484.3
2011-11-16,1487.84
2011-11-17,1483.24
2011-11-18,1475.31
2011-11-21,1460.54
2011-11-22,1390.55
2011-11-23,1401.91
2011-11-24,1404.25
2011-11-25,1392.65
2011-11-28,1411.03
2011-11-29,1466.22
2011-11-30,1454.66
2011-12-01,1499.62
2011-12-02,1505.35
2011-12-05,1505.77
2011-12-06,1517.45
2011-12-07,1458.09
2011-12-08,1448.69
2011-12-09,1456.26
2011-12-12,1396.28
2011-12-13,1349.96
2011-12-14,1377.82
2011-12-15,1371.94
2011-12-16,1393.88
2011-12-19,1383.42
2011-12-20,1382.87
2011-12-21,1409.84
2011-12-22,1385.17
2011-12-23,1385.68
2011-12-26,1376.11
2011-12-27,1390.08
2011-12-28,1386.14
2011-12-29,1383.09
2011-12-30,1387.05
2012-01-03,1402.25
2012-01-04,1444.76
2012-01-05,1447.59
2012-01-06,1434.9
2012-01-09,1440.6
2012-01-10,1448.36
2012-01-11,1476.86
2012-01-12,1465.46
2012-01-13,1464.52
2012-01-16,1463.44
2012-01-17,1464.7
2012-01-18,1486.36
2012-01-19,1493.66
2012-01-20,1503.71
2012-01-23,1491.05
2012-01-24,1499.29
2012-01-25,1488.7
2012-01-26,1498.8
2012-01-27,1514.72
2012-01-30,1508.04
2012-01-31,1496.24
2012-02-01,1514.02
2012-02-02,1539.36
2012-02-03,1542.44
2012-02-06,1564.82
2012-02-07,1562.87
2012-02-08,1549.47
2012-02-09,1555.09
2012-02-10,1541.7
2012-02-13,1525.21
2012-02-14,1559.21
2012-02-15,1562.13
2012-02-16,1579.4
2012-02-17,1570.36
2012-02-20,1568.54
2012-02-21,1579.19
2012-02-22,1558.91
2012-02-24,1538.17
2012-02-27,1594.5
2012-02-28,1592.67
2012-02-29,1574.1
2012-03-01,1597.67
2012-03-02,1595.78
2012-03-05,1608.08
2012-03-06,1625.72
2012-03-07,1562.19
2012-03-11,1572.74
2012-03-12,1606.37
2012-03-13,1604.26
2012-03-14,1611.88
2012-03-15,1631.15
2012-03-16,1626.63
2012-03-19,1618.99
2012-03-20,1586.41
2012-03-21,1558.65
2012-03-22,1551.76
2012-03-23,1529.51
2012-03-26,1540.39
2012-03-27,1565.12
2012-03-28,1554.38
2012-03-29,1520.37
2012-03-30,1494.86
2012-04-02,1517.33
2012-04-03,1521.9
2012-04-04,1550.04
2012-04-05,1512.88
2012-04-06,1525.1
2012-04-09,1497.19
2012-04-10,1510.51
2012-04-11,1498.08
2012-04-12,1505.77
2012-04-13,1501.63
2012-04-16,1502.67
2012-04-17,1477.75
2012-04-18,1471.61
2012-04-19,1468.55
2012-04-20,1496.6
2012-04-23,1505.1
2012-04-24,1466.27
2012-04-25,1457.42
2012-04-26,1461.85
2012-04-27,1447.06
2012-04-28,1469.65
2012-05-02,1473.5
2012-05-03,1446.04
2012-05-04,1442.73
2012-05-05,1391.14
2012-05-07,1386.41
2012-05-08,1385.14
2012-05-10,1384.02
2012-05-11,1408.31
2012-05-12,1392.0
2012-05-14,1385.81
2012-05-15,1337.42
2012-05-16,1344.76
2012-05-17,1335.08
2012-05-18,1287.79
2012-05-21,1271.28
2012-05-22,1298.4
2012-05-23,1301.02
2012-05-24,1256.55
2012-05-25,1284.48
2012-05-28,1281.61
2012-05-29,1290.72
2012-05-30,1327.08
2012-05-31,1308.3
2012-06-01,1306.43
2012-06-04,1298.08
2012-06-05,1305.86
2012-06-06,1297.04
2012-06-07,1313.21
2012-06-08,1336.38
2012-06-09,1332.92
2012-06-13,1338.07
2012-06-14,1346.43
2012-06-15,1346.04
2012-06-18,1375.21
2012-06-19,1389.12
2012-06-20,1389.97
2012-06-21,1374.69
2012-06-22,1363.58
2012-06-25,1347.16
2012-06-26,1330.15
2012-06-27,1342.82
2012-06-28,1365.93
2012-06-29,1342.91
2012-07-02,1387.52
2012-07-03,1402.74
2012-07-04,1437.19
2012-07-05,1444.3
2012-07-06,1435.75
2012-07-09,1414.29
2012-07-10,1414.64
2012-07-11,1422.58
2012-07-12,1405.15
2012-07-13,1394.3
2012-07-16,1416.48
2012-07-17,1422.03
2012-07-18,1430.17
2012-07-19,1426.29
2012-07-20,1434.49
2012-07-23,1415.38
2012-07-24,1372.95
2012-07-25,1365.75
2012-07-26,1367.67
2012-07-27,1384.06
2012-07-30,1406.3
2012-07-31,1428.62
2012-08-01,1407.01
2012-08-02,1411.85
2012-08-03,1395.31
2012-08-06,1421.22
2012-08-07,1439.34
2012-08-08,1450.81
2012-08-09,1449.49
2012-08-10,1456.41
2012-08-13,1441.88
2012-08-14,1452.42
2012-08-15,1462.57
2012-08-16,1448.34
2012-08-17,1451.85
2012-08-20,1444.26
2012-08-21,1428.75
2012-08-22,1454.48
2012-08-23,1446.81
2012-08-24,1453.5
2012-08-27,1454.08
2012-08-28,1448.55
2012-08-29,1450.81
2012-08-30,1437.12
2012-08-31,1429.82
2012-09-03,1422.9
2012-09-04,1439.31
2012-09-05,1436.46
2012-09-06,1421.62
2012-09-07,1455.07
2012-09-10,1474.58
2012-09-11,1478.83
2012-09-12,1478.05
2012-09-13,1478.51
2012-09-14,1472.6
2012-09-17,1535.38
2012-09-18,1530.37
2012-09-19,1515.3
2012-09-20,1499.15
2012-09-21,1499.29
2012-09-24,1496.63
2012-09-25,1489.92
2012-09-26,1482.61
2012-09-27,1445.39
2012-09-28,1453.11
2012-10-01,1458.3
2012-10-02,1490.21
2012-10-03,1485.61
2012-10-04,1472.5
2012-10-05,1456.71
2012-10-08,1477.6
2012-10-09,1473.61
2012-10-10,1472.94
2012-10-11,1460.91
2012-10-12,1463.15
2012-10-15,1446.01
2012-10-16,1443.42
2012-10-17,1456.07
2012-10-18,1474.29
2012-10-19,1475.28
2012-10-22,1460.04
2012-10-23,1474.91
2012-10-24,1455.31
2012-10-25,1451.61
2012-10-26,1446.0
2012-10-29,1433.51
2012-10-30,1431.9
2012-10-31,1421.74
2012-11-01,1425.71
2012-11-02,1430.92
2012-11-06,1440.25
2012-11-07,1446.39
2012-11-08,1423.36
2012-11-09,1407.79
2012-11-12,1401.19
2012-11-13,1407.9
2012-11-14,1373.84
2012-11-15,1372.19
2012-11-16,1386.25
2012-11-19,1383.65
2012-11-20,1398.57
2012-11-21,1396.39
2012-11-22,1405.7
2012-11-23,1402.64
2012-11-26,1413.15
2012-11-27,1403.94
2012-11-28,1394.85
2012-11-29,1380.94
2012-11-30,1388.31
2012-12-03,1405.97
2012-12-04,1421.94
2012-12-05,1411.84
2012-12-06,1435.96
2012-12-07,1438.54
2012-12-10,1441.47
2012-12-11,1447.72
2012-12-12,1448.36
2012-12-13,1466.5
2012-12-14,1462.87
2012-12-17,1466.16
2012-12-18,1469.53
2012-12-19,1481.54
2012-12-20,1478.81
2012-12-21,1487.99
2012-12-24,1477.44
2012-12-25,1471.73
2012-12-26,1473.53
2012-12-27,1478.61
2012-12-28,1478.22
2013-01-08,1474.73
2013-01-09,1514.82
2013-01-10,1516.01
2013-01-11,1507.16
2013-01-14,1510.84
2013-01-15,1528.48
2013-01-16,1515.25
2013-01-17,1514.86
2013-01-18,1523.74
2013-01-21,1540.57
2013-01-22,1537.68
2013-01-23,1525.28
2013-01-24,1537.44
2013-01-25,1533.77
2013-01-28,1544.02
2013-01-29,1562.93
2013-01-30,1549.75
2013-01-31,1543.43
2013-02-01,1546.52
2013-02-04,1547.22
2013-02-05,1535.37
2013-02-06,1540.39
2013-02-07,1530.38
2013-02-08,1526.12
2013-02-11,1519.93
2013-02-12,1515.87
2013-02-13,1512.03
2013-02-14,1537.93
2013-02-15,1519.22
2013-02-18,1508.19
2013-02-19,1510.33
2013-02-20,1522.69
2013-02-21,1511.4
2013-02-22,1493.71
2013-02-25,1496.61
2013-02-26,1503.75
2013-02-27,1484.67
2013-02-28,1487.17
2013-03-01,1486.06
2013-03-04,1473.54
2013-03-05,1463.98
2013-03-06,1485.04
2013-03-07,1491.99
2013-03-11,1491.14
2013-03-12,1503.98
2013-03-13,1501.41
2013-03-14,1495.73
2013-03-15,1498.83
2013-03-18,1495.71
2013-03-19,1461.88
2013-03-20,1448.84
2013-03-21,1458.24
2013-03-22,1459.17
2013-03-25,1441.26
2013-03-26,1427.99
2013-03-27,1416.78
2013-03-28,1424.56
2013-03-29,1434.88
2013-04-01,1438.84
2013-04-02,1428.29
2013-04-03,1430.3
2013-04-04,1427.42
2013-04-05,1426.61
2013-04-08,1417.28
2013-04-09,1408.81
2013-04-10,1425.79
2013-04-11,1425.19
2013-04-12,1400.92
2013-04-15,1385.62
2013-04-16,1358.23
2013-04-17,1353.41
2013-04-18,1335.91
2013-04-19,1335.57
2013-04-22,1338.67
2013-04-23,1337.22
2013-04-24,1339.51
2013-04-25,1377.33
2013-04-26,1372.5
2013-04-29,1373.57
2013-04-30,1363.38
2013-05-02,1385.88
2013-05-03,1377.45
2013-05-06,1408.03
2013-05-07,1413.02
2013-05-08,1430.12
2013-05-10,1431.31
2013-05-13,1426.25
2013-05-14,1414.79
2013-05-15,1405.65
2013-05-16,1392.54
2013-05-17,1373.53
2013-05-20,1401.43
2013-05-21,1406.94
2013-05-22,1423.11
2013-05-23,1448.56
2013-05-24,1397.75
2013-05-27,1380.92
2013-05-28,1378.25
2013-05-29,1397.54
2013-05-30,1361.16
2013-05-31,1362.0
2013-06-03,1350.17
2013-06-04,1337.52
2013-06-05,1341.33
2013-06-06,1326.73
2013-06-07,1316.32
2013-06-10,1343.9
2013-06-11,1335.25
2013-06-13,1302.52
2013-06-14,1282.46
2013-06-17,1300.02
2013-06-18,1325.09
2013-06-19,1334.66
2013-06-20,1323.55
2013-06-21,1297.01
2013-06-24,1298.41
2013-06-25,1289.76
2013-06-26,1297.59
2013-06-27,1320.39
2013-06-28,1314.68
2013-07-01,1330.46
2013-07-02,1334.44
2013-07-03,1338.28
2013-07-04,1333.4
2013-07-05,1348.94
2013-07-08,1343.25
2013-07-09,1349.8
2013-07-10,1345.48
2013-07-11,1333.12
2013-07-12,1368.11
2013-07-15,1396.38
2013-07-16,1403.43
2013-07-17,1409.21
2013-07-18,1431.3
2013-07-19,1417.47
2013-07-22,1421.67
2013-07-23,1415.48
2013-07-24,1418.33
2013-07-25,1408.42
2013-07-26,1401.94
2013-07-29,1403.31
2013-07-30,1398.24
2013-07-31,1387.31
2013-08-01,1376.31
2013-08-02,1398.75
2013-08-05,1391.79
2013-08-06,1391.54
2013-08-07,1364.31
2013-08-08,1364.4
2013-08-09,1360.82
2013-08-12,1382.74
2013-08-13,1387.9
2013-08-14,1408.73
2013-08-15,1424.17
2013-08-16,1392.98
2013-08-19,1380.56
2013-08-20,1381.98
2013-08-21,1376.82
2013-08-22,1375.49
2013-08-23,1397.54
2013-08-26,1392.42
2013-08-27,1387.21
2013-08-28,1374.27
2013-08-29,1369.64
2013-08-30,1372.02
2013-09-02,1364.75
2013-09-03,1366.99
2013-09-04,1372.98
2013-09-05,1375.66
2013-09-06,1421.86
2013-09-09,1423.4
2013-09-10,1451.54
2013-09-11,1452.52
